# Data downloaded from the Kansas Mesonet mesonet.k-state.edu,,,,,,,,,,,
TIMESTAMP,PRESSUREAVG,TEMP2MMIN,TEMP2MMAX,RELHUM2MMAX,RELHUM2MMIN,PRECIP,SR,WSPD2MAVG,WDIR2M,SOILTMP5AVG,VWC5CM
12/3/2020,98.6,-3.35,8.87,87.11,36.38,0,8.6,1.63,25.04,3.1,0.30171
12/4/2020,98.55,-3.21,7.51,92.17,44.78,0,8.39,1.84,297.28,3.42,0.30317
12/5/2020,98.12,-3.76,12.76,94.72,31.26,0,10.79,1.52,212.09,2.82,0.30292
12/6/2020,98.36,-2.87,10.17,92.79,40.55,0,10.61,2.09,247.45,3.03,0.30392
12/7/2020,98.25,-5.26,8.67,99.83,52.01,0,10.52,1.52,272.68,2.93,0.30429
12/8/2020,98.17,-5.19,13.91,99.5,33.03,0,10.88,1.6,214.11,2.85,0.30456
12/9/2020,98.12,-5.39,16.09,89.53,23.47,0,10.45,1.62,197.56,3.15,0.30546
12/10/2020,97.77,0.19,21.85,82.01,18.68,0,10.3,0.94,202.86,4.18,0.30781
12/11/2020,97.37,-3.35,19.39,100,24.96,0,10.16,1.57,314.21,4.55,0.30894
12/12/2020,97.18,0.94,5.97,98.98,62.43,0.76,2.29,3.01,307.89,4.97,0.30981
12/13/2020,97.86,-1.59,1.29,97.47,79.69,0.76,2.68,3.57,312.7,3.95,0.30848
12/14/2020,98.63,-8.13,1.87,97.33,59.49,0,8.99,2.11,305.56,3.03,0.30671
12/15/2020,98.71,-10.85,3.51,97.55,44.33,0,8.57,1.52,101.38,1.34,0.30333
12/16/2020,98.26,-5.39,-1.59,94.49,70.95,0,3.17,2.42,44.19,1.03,0.30224
12/17/2020,97.96,-5.8,1.53,98.22,66.81,0,3.99,1.45,197.08,1.29,0.30247
12/18/2020,98,-6.89,10.92,98.63,39.59,0,10.21,1.31,195.64,0.94,0.30176
12/19/2020,97.58,0.87,12.15,79.43,39.32,0,8.97,4.65,182.61,2.85,0.30503
12/20/2020,98.11,-5.67,6.29,95.04,40.96,0,10.24,1.8,228.58,1.94,0.30372
12/21/2020,97.56,-0.77,12.29,86.53,27.85,0,9.78,2.65,204.56,2.55,0.30451
12/22/2020,97.93,-2,15.95,78.61,20.13,0,9.89,2.39,224.49,3.56,0.30638
12/23/2020,97.32,-3.49,19.64,94.09,21.36,0,9.36,4.52,158.47,4.02,0.30749
12/24/2020,97.09,-5.12,14.61,80.86,46.17,0,4.33,7.59,254.24,4.65,0.30901
12/25/2020,98.27,-10.03,-0.98,80.6,42.79,0,9.11,2.55,275.87,1.2,0.30232
12/26/2020,98.09,-12.48,10.17,89.12,31.81,0,10.27,1.57,195.42,0.47,0.29975
12/27/2020,97.26,-7.31,17.39,98.22,14.6,0,9.57,1.69,171.47,1.42,0.30127
12/28/2020,97.31,-3.22,8.47,81.89,36.54,0,8.63,2.7,268.83,2.16,0.30275
12/29/2020,99.02,-5.25,2.62,89.47,51.64,0,6.54,1.38,351.3,1.91,0.30224
12/30/2020,98.01,-1.45,1.15,100,63.7,24.89,0.6,2.69,44.96,1.87,0.31529
12/31/2020,98.3,-7.24,2.28,97.47,53.28,0,9.04,2.42,260.66,1.62,0.32944
